iris_code,iris_libelle,poi_type,poi_id,poi_name,minimum,mediane,moyenne,maximum
2109,Humbolt,dimenc_centres,4,Maï Kouaoua Mines - GRAZIELLA,57.09,95.71,88.30,98.26
2110,Savannah - Nouré,dimenc_centres,4,Maï Kouaoua Mines - GRAZIELLA,45.23,48.38,49.39,60.06
2201,Poindimié village,dimenc_centres,4,Maï Kouaoua Mines - GRAZIELLA,243.69,246.43,246.42,248.99
2202,Tiéti - Tyé,dimenc_centres,4,Maï Kouaoua Mines - GRAZIELLA,245.66,251.36,253.61,269.91
2204,Tibarama - Bayes - Ouindo - Ometteux - Napoémien,dimenc_centres,4,Maï Kouaoua Mines - GRAZIELLA,230.97,240.63,240.70,255.48
2205,Goro Até - Goro Jé,dimenc_centres,4,Maï Kouaoua Mines - GRAZIELLA,231.64,241.00,244.64,278.20
2302,Ponérihouen village,dimenc_centres,4,Maï Kouaoua Mines - GRAZIELLA,202.76,220.94,218.30,236.06
2303,Goyetta - Goa - Nébouéba - St Yves,dimenc_centres,4,Maï Kouaoua Mines - GRAZIELLA,224.39,230.93,232.81,248.21
2306,Aoupinié - Goro Darawé,dimenc_centres,4,Maï Kouaoua Mines - GRAZIELLA,207.94,216.79,217.85,234.70
2401,Pouébo village - St Ferdinand - St Louis,dimenc_centres,4,Maï Kouaoua Mines - GRAZIELLA,305.87,323.20,321.07,332.92
2402,Tchamboëne - Diahoué - Colnett,dimenc_centres,4,Maï Kouaoua Mines - GRAZIELLA,332.53,341.68,341.73,353.09
2405,Massif du Panié - Mont Colnett,dimenc_centres,4,Maï Kouaoua Mines - GRAZIELLA,305.22,328.97,320.49,330.60
2501,Pouembout village,dimenc_centres,4,Maï Kouaoua Mines - GRAZIELLA,193.89,200.20,200.62,208.56
2503,Pindaï - Kopéto - Tamaon - Forêt plate,dimenc_centres,4,Maï Kouaoua Mines - GRAZIELLA,181.32,209.00,208.32,240.28
2601,Poum village - Titch,dimenc_centres,4,Maï Kouaoua Mines - GRAZIELLA,306.43,322.34,322.76,339.18
2603,Bouarou - Pangaï - Naraï,dimenc_centres,4,Maï Kouaoua Mines - GRAZIELLA,284.75,303.86,304.60,318.85
2701,Poya village,dimenc_centres,4,Maï Kouaoua Mines - GRAZIELLA,167.92,184.40,182.27,208.32
2705,Gohapin - Montfaoué - Nékliaï Kradji,dimenc_centres,4,Maï Kouaoua Mines - GRAZIELLA,167.51,188.58,187.35,219.63
2706,Poya Sud,dimenc_centres,4,Maï Kouaoua Mines - GRAZIELLA,156.72,165.91,167.56,183.01
2801,Sarraméa,dimenc_centres,4,Maï Kouaoua Mines - GRAZIELLA,108.48,118.87,119.22,132.32
2901,Thio village,dimenc_centres,4,Maï Kouaoua Mines - GRAZIELLA,112.18,117.30,117.22,136.46
2902,Thio,dimenc_centres,4,Maï Kouaoua Mines - GRAZIELLA,92.78,108.87,111.32,138.87
2906,Borendy,dimenc_centres,4,Maï Kouaoua Mines - GRAZIELLA,96.83,146.53,143.36,182.76
3001,Touho village,dimenc_centres,4,Maï Kouaoua Mines - GRAZIELLA,256.83,264.16,265.32,281.15
3003,Tiouandé - Ouanache - Congouma - Paola,dimenc_centres,4,Maï Kouaoua Mines - GRAZIELLA,273.78,280.51,281.00,287.60
3004,Koe - Kokingone - Tiwaka - Pombéi,dimenc_centres,4,Maï Kouaoua Mines - GRAZIELLA,235.95,244.69,245.84,263.82
3101,Voh village - Gatope,dimenc_centres,4,Maï Kouaoua Mines - GRAZIELLA,217.32,227.79,226.68,235.41
3103,Témala,dimenc_centres,4,Maï Kouaoua Mines - GRAZIELLA,232.37,242.29,242.43,339.06
3106,Tiéta,dimenc_centres,4,Maï Kouaoua Mines - GRAZIELLA,220.83,235.41,235.35,276.29
3201,Waho Touaourou Goro,dimenc_centres,4,Maï Kouaoua Mines - GRAZIELLA,52.12,61.56,61.57,72.97
3202,Unia,dimenc_centres,4,Maï Kouaoua Mines - GRAZIELLA,54.88,66.87,66.85,79.20
3203,Ouinné Pourina Plaine des lacs,dimenc_centres,4,Maï Kouaoua Mines - GRAZIELLA,30.56,47.46,48.81,86.66
3301,Kouaoua village - Amon Kasiori,dimenc_centres,4,Maï Kouaoua Mines - GRAZIELLA,146.23,154.53,156.39,171.70
3302,Méa Mébara - Ouérou Pimet,dimenc_centres,4,Maï Kouaoua Mines - GRAZIELLA,129.27,147.08,148.06,166.62
0101,Bélep,dimenc_centres,5,Nickel Mining Company - KOUE,NULL,NULL,NULL,NULL
0201,Boulouparis village,dimenc_centres,5,Nickel Mining Company - KOUE,168.35,184.41,183.15,192.77
0204,Tomo-Ouinané,dimenc_centres,5,Nickel Mining Company - KOUE,181.46,191.29,193.53,225.38
0205,Nassirah,dimenc_centres,5,Nickel Mining Company - KOUE,178.95,184.09,186.57,198.89
0301,Bourail village,dimenc_centres,5,Nickel Mining Company - KOUE,118.26,123.74,123.30,128.07
0302,Poé Nessadiou,dimenc_centres,5,Nickel Mining Company - KOUE,126.17,135.95,136.22,147.02
0303,Domaine Deva Le Cap,dimenc_centres,5,Nickel Mining Company - KOUE,106.63,118.30,121.15,141.70
0304,Nandaï Boghen,dimenc_centres,5,Nickel Mining Company - KOUE,112.34,127.89,126.85,149.23
0305,Ny,dimenc_centres,5,Nickel Mining Company - KOUE,121.94,128.78,129.71,140.41
0401,Canala village,dimenc_centres,5,Nickel Mining Company - KOUE,179.72,190.55,189.76,198.06
0403,Gélima - Kuiné - Mia - Nakéty,dimenc_centres,5,Nickel Mining Company - KOUE,194.47,199.28,199.13,206.01
0404,Mé Kwaré,dimenc_centres,5,Nickel Mining Company - KOUE,186.89,210.87,211.80,225.74
0501,Coeur de ville urbain,dimenc_centres,5,Nickel Mining Company - KOUE,224.62,226.34,226.37,228.37
0502,Coeur de ville littoral,dimenc_centres,5,Nickel Mining Company - KOUE,223.12,224.47,224.49,225.82
0503,Koutio Secal,dimenc_centres,5,Nickel Mining Company - KOUE,223.98,225.03,225.03,226.14
0504,Koutio érudits,dimenc_centres,5,Nickel Mining Company - KOUE,223.51,224.22,224.23,225.04
0505,Koutio Fortunes de mer,dimenc_centres,5,Nickel Mining Company - KOUE,222.88,223.58,223.63,224.87
0506,Jacarandas I,dimenc_centres,5,Nickel Mining Company - KOUE,224.66,225.60,225.95,227.66
0507,Jacarandas II,dimenc_centres,5,Nickel Mining Company - KOUE,225.24,225.84,226.22,230.16
0508,Auteuil,dimenc_centres,5,Nickel Mining Company - KOUE,225.82,226.96,227.10,228.61
0509,Koghis,dimenc_centres,5,Nickel Mining Company - KOUE,228.89,230.57,230.71,236.36
0510,Dumbéa/mer Ouest,dimenc_centres,5,Nickel Mining Company - KOUE,219.99,223.90,223.97,227.13
0511,Dumbea/mer Est - Plaine Adam,dimenc_centres,5,Nickel Mining Company - KOUE,223.75,224.85,225.18,229.65
0512,Plaine de Koé,dimenc_centres,5,Nickel Mining Company - KOUE,226.55,230.05,230.39,240.64
0513,Nakutakoin,dimenc_centres,5,Nickel Mining Company - KOUE,219.12,220.97,221.75,229.26
0514,Nondoué La Couvelée,dimenc_centres,5,Nickel Mining Company - KOUE,226.61,229.56,229.78,236.36
0515,Katiramona Sud,dimenc_centres,5,Nickel Mining Company - KOUE,223.05,225.38,225.69,231.74
0516,Dzumac,dimenc_centres,5,Nickel Mining Company - KOUE,237.43,239.46,240.20,257.30
0601,Farino,dimenc_centres,5,Nickel Mining Company - KOUE,152.39,158.30,158.90,172.72
0701,Hienghène village,dimenc_centres,5,Nickel Mining Company - KOUE,111.76,129.29,127.38,144.37
0704,Tiendanite à Ouayaguette,dimenc_centres,5,Nickel Mining Company - KOUE,74.69,105.55,102.41,118.49
0705,Oué - Hawa - Ouen - Kout - Pwa Jilu,dimenc_centres,5,Nickel Mining Company - KOUE,62.86,85.62,99.31,151.27
0801,Houaïlou village,dimenc_centres,5,Nickel Mining Company - KOUE,159.60,169.01,168.29,177.59
0803,Waraï,dimenc_centres,5,Nickel Mining Company - KOUE,158.17,164.95,165.33,173.51
0805,Nédivin - Bas Nindien,dimenc_centres,5,Nickel Mining Company - KOUE,143.39,155.81,154.66,161.71
0807,Boréaré - Coula - Karagreu - Nérin,dimenc_centres,5,Nickel Mining Company - KOUE,125.95,140.67,146.01,178.73
0808,Kua - Néoua - Gwa Ruviano,dimenc_centres,5,Nickel Mining Company - KOUE,127.90,177.04,170.22,216.41
0901,Vao,dimenc_centres,5,Nickel Mining Company - KOUE,NULL,NULL,NULL,NULL
0902,Kunié hors Vao,dimenc_centres,5,Nickel Mining Company - KOUE,NULL,NULL,NULL,NULL
1001,Kaala Gomen village,dimenc_centres,5,Nickel Mining Company - KOUE,9.29,19.05,18.77,28.48
1004,Ouéholle - Ouémou - Kourou,dimenc_centres,5,Nickel Mining Company - KOUE,42.06,47.50,49.54,58.83
1006,Massif Ouazangou - Mont Kaala,dimenc_centres,5,Nickel Mining Company - KOUE,4.34,20.97,22.22,49.24
1101,Koné village,dimenc_centres,5,Nickel Mining Company - KOUE,52.82,57.02,56.87,60.67
1102,Paiamboué - La Caférie - Foué,dimenc_centres,5,Nickel Mining Company - KOUE,56.99,61.15,61.12,68.06
1103,Baco - Koniambo,dimenc_centres,5,Nickel Mining Company - KOUE,58.46,61.60,61.70,64.46
1105,Massif Koniambo - Pinjen,dimenc_centres,5,Nickel Mining Company - KOUE,44.72,52.73,54.31,65.08
1107,Poindah - Noelly - Néami - Netchaot,dimenc_centres,5,Nickel Mining Company - KOUE,60.05,69.35,70.15,89.21
1108,Bopope,dimenc_centres,5,Nickel Mining Company - KOUE,74.83,81.74,82.58,135.13
1201,Koumac village,dimenc_centres,5,Nickel Mining Company - KOUE,23.53,28.37,28.92,34.26
1202,Pagou - Paop - Wanac,dimenc_centres,5,Nickel Mining Company - KOUE,31.79,33.67,33.86,36.64
1203,Paagoumène - Chagrin - Karack - Pagui,dimenc_centres,5,Nickel Mining Company - KOUE,28.96,42.67,43.06,60.87
1206,Piton de Pandop,dimenc_centres,5,Nickel Mining Company - KOUE,24.92,39.69,36.37,46.56
1301,La Foa village,dimenc_centres,5,Nickel Mining Company - KOUE,149.58,159.39,162.22,183.11
1303,Oua Tom Forêt noire Pierrat,dimenc_centres,5,Nickel Mining Company - KOUE,160.31,170.52,171.50,188.28
1401,Gaïtcha,dimenc_centres,5,Nickel Mining Company - KOUE,NULL,NULL,NULL,NULL
1402,Löessi,dimenc_centres,5,Nickel Mining Company - KOUE,NULL,NULL,NULL,NULL
1403,Wet,dimenc_centres,5,Nickel Mining Company - KOUE,NULL,NULL,NULL,NULL
1501,Guahma,dimenc_centres,5,Nickel Mining Company - KOUE,NULL,NULL,NULL,NULL
1502,La Roche,dimenc_centres,5,Nickel Mining Company - KOUE,NULL,NULL,NULL,NULL
1503,Tadine Pénélo,dimenc_centres,5,Nickel Mining Company - KOUE,NULL,NULL,NULL,NULL
1601,Moindou,dimenc_centres,5,Nickel Mining Company - KOUE,136.88,150.29,152.30,177.66
1701,Yahoué Nord,dimenc_centres,5,Nickel Mining Company - KOUE,226.55,228.10,228.09,230.08
1702,Yahoué Sud,dimenc_centres,5,Nickel Mining Company - KOUE,226.97,227.98,227.92,229.09
1703,Pont des Français,dimenc_centres,5,Nickel Mining Company - KOUE,227.11,227.64,227.88,229.21
1704,La Conception,dimenc_centres,5,Nickel Mining Company - KOUE,228.56,229.85,230.14,233.32
1705,Robinson Nord,dimenc_centres,5,Nickel Mining Company - KOUE,231.30,232.60,232.97,235.72
1706,Robinson Sud,dimenc_centres,5,Nickel Mining Company - KOUE,229.23,230.94,230.95,232.30
1707,Boulari,dimenc_centres,5,Nickel Mining Company - KOUE,230.52,231.72,231.87,234.25
1708,Saint Michel,dimenc_centres,5,Nickel Mining Company - KOUE,231.84,232.76,232.79,233.86
1709,Saint Louis,dimenc_centres,5,Nickel Mining Company - KOUE,233.04,236.22,236.06,239.04
1710,La Coulée Nord,dimenc_centres,5,Nickel Mining Company - KOUE,238.17,240.86,240.81,243.14
1711,La Coulée Sud,dimenc_centres,5,Nickel Mining Company - KOUE,239.27,242.55,242.54,246.53
1712,Vallon Dore,dimenc_centres,5,Nickel Mining Company - KOUE,243.95,245.57,245.57,247.38
1713,Mont Dore Sud,dimenc_centres,5,Nickel Mining Company - KOUE,247.58,249.94,249.87,251.83
1714,Plum,dimenc_centres,5,Nickel Mining Company - KOUE,243.34,250.59,250.74,263.76
1715,Mouirange - Grand Sud - Ile Ouen,dimenc_centres,5,Nickel Mining Company - KOUE,242.60,275.74,275.80,315.51
1716,Malaoui,dimenc_centres,5,Nickel Mining Company - KOUE,233.01,243.16,243.54,255.91
1801,Val Plaisance Sud - Ouen Toro,dimenc_centres,5,Nickel Mining Company - KOUE,235.90,237.05,237.36,241.34
1802,Val Plaisance Nord,dimenc_centres,5,Nickel Mining Company - KOUE,235.63,236.24,236.39,237.18
1803,Anse Vata Est,dimenc_centres,5,Nickel Mining Company - KOUE,234.46,235.83,235.78,237.48
1804,Anse Vata Ouest,dimenc_centres,5,Nickel Mining Company - KOUE,234.88,235.94,235.94,236.88
1805,Baie des citrons,dimenc_centres,5,Nickel Mining Company - KOUE,234.44,235.49,235.42,236.59
1806,Motor Pool - Receiving,dimenc_centres,5,Nickel Mining Company - KOUE,234.10,234.79,234.78,235.40
1807,N'Géa,dimenc_centres,5,Nickel Mining Company - KOUE,234.13,235.07,235.04,236.10
1808,Trianon,dimenc_centres,5,Nickel Mining Company - KOUE,232.69,233.77,233.68,234.50
1809,Orphelinat,dimenc_centres,5,Nickel Mining Company - KOUE,232.48,233.50,233.49,235.28
1810,Artillerie,dimenc_centres,5,Nickel Mining Company - KOUE,232.20,233.10,233.03,234.17
1811,Faubourg Blanchot,dimenc_centres,5,Nickel Mining Company - KOUE,232.28,233.15,233.25,234.55
1812,Quartier Latin - Vallée du Génie,dimenc_centres,5,Nickel Mining Company - KOUE,231.25,232.17,232.16,233.12
1813,Vallée des Colons Sud Ouest,dimenc_centres,5,Nickel Mining Company - KOUE,231.76,233.15,233.05,234.22
1814,Vallée des Colons Sud Est,dimenc_centres,5,Nickel Mining Company - KOUE,232.35,233.47,233.39,234.25
1815,Magenta Ouest,dimenc_centres,5,Nickel Mining Company - KOUE,231.39,232.47,232.48,233.36
1816,Magenta Tours,dimenc_centres,5,Nickel Mining Company - KOUE,231.92,232.53,232.52,233.18
1817,Magenta Est,dimenc_centres,5,Nickel Mining Company - KOUE,231.38,233.08,233.08,234.56
1818,Ouémo,dimenc_centres,5,Nickel Mining Company - KOUE,233.66,234.47,234.57,235.99
1819,Haut Magenta,dimenc_centres,5,Nickel Mining Company - KOUE,231.30,231.91,231.94,233.45
1820,Vallée des Colons Nord Est,dimenc_centres,5,Nickel Mining Company - KOUE,231.63,232.36,232.29,232.61
1821,Vallée des Colons Nord Ouest,dimenc_centres,5,Nickel Mining Company - KOUE,230.73,231.47,231.42,231.99
1822,Centre ville,dimenc_centres,5,Nickel Mining Company - KOUE,230.24,231.31,231.33,235.28
1823,Nouville,dimenc_centres,5,Nickel Mining Company - KOUE,232.19,234.96,235.20,239.49
1824,Vallée du Tir,dimenc_centres,5,Nickel Mining Company - KOUE,229.43,230.20,230.19,231.73
1825,Doniambo - Montagne coupée - Montravel,dimenc_centres,5,Nickel Mining Company - KOUE,228.45,229.60,229.70,239.50
1826,Portes de Fer - Sud,dimenc_centres,5,Nickel Mining Company - KOUE,230.01,230.98,230.92,231.95
1827,Aérodrome Sud,dimenc_centres,5,Nickel Mining Company - KOUE,230.05,231.64,231.53,232.63
1828,Portes de Fer - Nord,dimenc_centres,5,Nickel Mining Company - KOUE,229.28,229.96,230.05,232.08
1829,PK 4,dimenc_centres,5,Nickel Mining Company - KOUE,228.01,229.00,229.02,230.98
1830,Aérodrome Nord,dimenc_centres,5,Nickel Mining Company - KOUE,229.31,230.41,230.67,233.46
1831,PK 6 Sud,dimenc_centres,5,Nickel Mining Company - KOUE,228.90,230.71,230.83,233.27
1832,Zone industrielle Ducos,dimenc_centres,5,Nickel Mining Company - KOUE,225.36,228.25,228.12,230.69
1833,Rivière Salée Sud,dimenc_centres,5,Nickel Mining Company - KOUE,227.21,227.90,227.94,228.78
1834,PK 6 Nord,dimenc_centres,5,Nickel Mining Company - KOUE,228.49,229.16,229.30,231.03
1835,Tina,dimenc_centres,5,Nickel Mining Company - KOUE,227.08,229.27,229.25,231.72
1836,PK 7 Est,dimenc_centres,5,Nickel Mining Company - KOUE,227.13,228.13,228.07,229.76
1837,PK 7 Ouest,dimenc_centres,5,Nickel Mining Company - KOUE,226.48,227.17,227.48,229.26
1838,Rivière Salée Nord Est,dimenc_centres,5,Nickel Mining Company - KOUE,227.16,228.02,228.07,228.99
1839,Normandie Sud,dimenc_centres,5,Nickel Mining Company - KOUE,225.87,227.35,227.48,229.65
1840,Normandie Nord,dimenc_centres,5,Nickel Mining Company - KOUE,226.21,227.06,227.13,228.22
1841,Rivière Salée Nord Ouest,dimenc_centres,5,Nickel Mining Company - KOUE,226.51,227.32,227.35,228.84
1842,Ducos,dimenc_centres,5,Nickel Mining Company - KOUE,228.94,231.05,231.28,233.64
1843,Logicoop,dimenc_centres,5,Nickel Mining Company - KOUE,229.09,230.35,230.38,231.55
1844,Kaméré,dimenc_centres,5,Nickel Mining Company - KOUE,228.56,230.16,230.13,231.54
1845,Tindu - Numbo - Koumourou,dimenc_centres,5,Nickel Mining Company - KOUE,230.96,233.29,233.38,235.65
1901,Ouégoa village - Balagam - Paraoua - Tarap,dimenc_centres,5,Nickel Mining Company - KOUE,54.50,60.13,60.33,67.93
1902,Pam - Tiari,dimenc_centres,5,Nickel Mining Company - KOUE,59.09,74.62,73.04,99.37
1903,Bondé,dimenc_centres,5,Nickel Mining Company - KOUE,49.25,57.76,59.56,98.52
2001,Saint Joseph Gossanah Takedji,dimenc_centres,5,Nickel Mining Company - KOUE,NULL,NULL,NULL,NULL
2002,Fayaoué,dimenc_centres,5,Nickel Mining Company - KOUE,NULL,NULL,NULL,NULL
2003,Mouli,dimenc_centres,5,Nickel Mining Company - KOUE,NULL,NULL,NULL,NULL
2101,Païta centre,dimenc_centres,5,Nickel Mining Company - KOUE,216.08,218.03,218.04,219.49
2102,Scheffleras,dimenc_centres,5,Nickel Mining Company - KOUE,219.29,220.28,220.28,221.26
2103,Nogouta-Les 3 Vallées,dimenc_centres,5,Nickel Mining Company - KOUE,218.69,220.71,221.14,227.17
2104,Ondémia Port Laguerre,dimenc_centres,5,Nickel Mining Company - KOUE,207.53,216.08,216.75,230.18
2105,N'Dé Naniouni,dimenc_centres,5,Nickel Mining Company - KOUE,218.32,220.64,220.82,225.72
2106,Tamoa Bangou Saint Laurent,dimenc_centres,5,Nickel Mining Company - KOUE,203.49,208.02,208.00,212.36
2107,Tontouta Tiaré,dimenc_centres,5,Nickel Mining Company - KOUE,195.50,213.29,211.79,228.70
2108,Mont Mou,dimenc_centres,5,Nickel Mining Company - KOUE,219.65,224.16,223.98,228.87
2109,Humbolt,dimenc_centres,5,Nickel Mining Company - KOUE,212.40,222.46,220.46,225.01
2110,Savannah - Nouré,dimenc_centres,5,Nickel Mining Company - KOUE,215.65,218.66,219.77,229.99
2201,Poindimié village,dimenc_centres,5,Nickel Mining Company - KOUE,112.00,115.20,114.90,117.79
2202,Tiéti - Tyé,dimenc_centres,5,Nickel Mining Company - KOUE,102.76,110.44,112.06,128.86
2204,Tibarama - Bayes - Ouindo - Ometteux - Napoémien,dimenc_centres,5,Nickel Mining Company - KOUE,115.57,121.82,122.58,130.44
2205,Goro Até - Goro Jé,dimenc_centres,5,Nickel Mining Company - KOUE,89.25,137.86,137.69,163.27
2302,Ponérihouen village,dimenc_centres,5,Nickel Mining Company - KOUE,130.27,143.57,147.11,172.06
2303,Goyetta - Goa - Nébouéba - St Yves,dimenc_centres,5,Nickel Mining Company - KOUE,137.86,149.47,149.28,156.11
2306,Aoupinié - Goro Darawé,dimenc_centres,5,Nickel Mining Company - KOUE,129.20,142.53,147.95,173.42
2401,Pouébo village - St Ferdinand - St Louis,dimenc_centres,5,Nickel Mining Company - KOUE,64.12,81.45,79.32,91.17
2402,Tchamboëne - Diahoué - Colnett,dimenc_centres,5,Nickel Mining Company - KOUE,90.79,99.94,99.98,111.34
2405,Massif du Panié - Mont Colnett,dimenc_centres,5,Nickel Mining Company - KOUE,63.47,87.22,78.74,88.85
2501,Pouembout village,dimenc_centres,5,Nickel Mining Company - KOUE,62.74,66.68,66.92,75.61
2503,Pindaï - Kopéto - Tamaon - Forêt plate,dimenc_centres,5,Nickel Mining Company - KOUE,68.05,89.76,89.51,113.57
2601,Poum village - Titch,dimenc_centres,5,Nickel Mining Company - KOUE,64.68,80.60,81.01,97.43
2603,Bouarou - Pangaï - Naraï,dimenc_centres,5,Nickel Mining Company - KOUE,43.00,62.11,62.85,77.11
2701,Poya village,dimenc_centres,5,Nickel Mining Company - KOUE,81.94,92.34,93.21,113.65
2705,Gohapin - Montfaoué - Nékliaï Kradji,dimenc_centres,5,Nickel Mining Company - KOUE,92.79,115.20,112.26,140.88
2706,Poya Sud,dimenc_centres,5,Nickel Mining Company - KOUE,96.04,106.74,107.59,122.59
2801,Sarraméa,dimenc_centres,5,Nickel Mining Company - KOUE,154.51,162.41,162.92,175.86
2901,Thio village,dimenc_centres,5,Nickel Mining Company - KOUE,205.12,210.24,210.16,229.40
2902,Thio,dimenc_centres,5,Nickel Mining Company - KOUE,185.72,201.81,203.90,225.77
2906,Borendy,dimenc_centres,5,Nickel Mining Company - KOUE,189.77,239.47,236.29,275.70
3001,Touho village,dimenc_centres,5,Nickel Mining Company - KOUE,113.92,121.25,122.42,138.24
3003,Tiouandé - Ouanache - Congouma - Paola,dimenc_centres,5,Nickel Mining Company - KOUE,130.87,137.31,137.05,142.79
3004,Koe - Kokingone - Tiwaka - Pombéi,dimenc_centres,5,Nickel Mining Company - KOUE,93.05,101.78,102.93,120.92
3101,Voh village - Gatope,dimenc_centres,5,Nickel Mining Company - KOUE,30.94,37.32,38.91,50.65
3103,Témala,dimenc_centres,5,Nickel Mining Company - KOUE,20.42,27.06,27.82,97.31
3106,Tiéta,dimenc_centres,5,Nickel Mining Company - KOUE,30.79,50.96,50.94,83.07
3201,Waho Touaourou Goro,dimenc_centres,5,Nickel Mining Company - KOUE,281.24,291.61,294.12,315.31
3202,Unia,dimenc_centres,5,Nickel Mining Company - KOUE,284.01,296.00,295.98,308.33
3203,Ouinné Pourina Plaine des lacs,dimenc_centres,5,Nickel Mining Company - KOUE,259.69,281.98,286.33,315.79
3301,Kouaoua village - Amon Kasiori,dimenc_centres,5,Nickel Mining Company - KOUE,188.52,195.71,195.67,209.92
3302,Méa Mébara - Ouérou Pimet,dimenc_centres,5,Nickel Mining Company - KOUE,172.81,190.62,191.60,210.16
0101,Bélep,dimenc_centres,6,Société des Mines de la Tontouta - MICHEL 37,NULL,NULL,NULL,NULL
0201,Boulouparis village,dimenc_centres,6,Société des Mines de la Tontouta - MICHEL 37,192.59,208.65,207.39,217.01
0204,Tomo-Ouinané,dimenc_centres,6,Société des Mines de la Tontouta - MICHEL 37,205.70,215.53,217.77,249.62
0205,Nassirah,dimenc_centres,6,Société des Mines de la Tontouta - MICHEL 37,203.19,208.33,210.81,223.13
0301,Bourail village,dimenc_centres,6,Société des Mines de la Tontouta - MICHEL 37,142.50,147.98,147.54,152.31
0302,Poé Nessadiou,dimenc_centres,6,Société des Mines de la Tontouta - MICHEL 37,150.41,160.19,160.46,171.26
0303,Domaine Deva Le Cap,dimenc_centres,6,Société des Mines de la Tontouta - MICHEL 37,130.87,142.54,145.39,165.94
0304,Nandaï Boghen,dimenc_centres,6,Société des Mines de la Tontouta - MICHEL 37,136.58,152.13,151.09,173.47
0305,Ny,dimenc_centres,6,Société des Mines de la Tontouta - MICHEL 37,146.18,153.02,153.95,164.65
0401,Canala village,dimenc_centres,6,Société des Mines de la Tontouta - MICHEL 37,203.96,214.79,214.00,222.30
0403,Gélima - Kuiné - Mia - Nakéty,dimenc_centres,6,Société des Mines de la Tontouta - MICHEL 37,218.71,223.52,223.37,230.25
0404,Mé Kwaré,dimenc_centres,6,Société des Mines de la Tontouta - MICHEL 37,211.14,235.11,236.04,249.98
0501,Coeur de ville urbain,dimenc_centres,6,Société des Mines de la Tontouta - MICHEL 37,248.86,250.58,250.62,252.61
0502,Coeur de ville littoral,dimenc_centres,6,Société des Mines de la Tontouta - MICHEL 37,247.36,248.72,248.73,250.06
0503,Koutio Secal,dimenc_centres,6,Société des Mines de la Tontouta - MICHEL 37,248.23,249.28,249.27,250.38
0504,Koutio érudits,dimenc_centres,6,Société des Mines de la Tontouta - MICHEL 37,247.75,248.47,248.47,249.28
0505,Koutio Fortunes de mer,dimenc_centres,6,Société des Mines de la Tontouta - MICHEL 37,247.12,247.82,247.87,249.11
0506,Jacarandas I,dimenc_centres,6,Société des Mines de la Tontouta - MICHEL 37,248.90,249.84,250.19,251.90
0507,Jacarandas II,dimenc_centres,6,Société des Mines de la Tontouta - MICHEL 37,249.48,250.08,250.47,254.40
0508,Auteuil,dimenc_centres,6,Société des Mines de la Tontouta - MICHEL 37,250.06,251.20,251.34,252.85
0509,Koghis,dimenc_centres,6,Société des Mines de la Tontouta - MICHEL 37,253.13,254.81,254.95,260.60
0510,Dumbéa/mer Ouest,dimenc_centres,6,Société des Mines de la Tontouta - MICHEL 37,244.23,248.14,248.21,251.37
0511,Dumbea/mer Est - Plaine Adam,dimenc_centres,6,Société des Mines de la Tontouta - MICHEL 37,247.99,249.09,249.42,253.89
0512,Plaine de Koé,dimenc_centres,6,Société des Mines de la Tontouta - MICHEL 37,250.79,254.29,254.63,264.88
0513,Nakutakoin,dimenc_centres,6,Société des Mines de la Tontouta - MICHEL 37,243.36,245.21,245.99,253.50
0514,Nondoué La Couvelée,dimenc_centres,6,Société des Mines de la Tontouta - MICHEL 37,250.85,253.80,254.02,260.60
